symbol,company_name,sector,yahoo_symbol,currency
KEC,KEC International Limited,Unclassified,KEC.NS,INR
KECL,Kirloskar Electric Company Limited,Unclassified,KECL.NS,INR
KEEPLEARN,DSJ Keep Learning Limited,Unclassified,KEEPLEARN.NS,INR
KEI,KEI Industries Limited,Unclassified,KEI.NS,INR
KELLTONTEC,Kellton Tech Solutions Limited,Unclassified,KELLTONTEC.NS,INR
KERNEX,Kernex Microsystems (India) Limited,Unclassified,KERNEX.NS,INR
KESORAMIND,Kesoram Industries Limited,Unclassified,KESORAMIND.NS,INR
KEYFINSERV,Keynote Financial Services Limited,Unclassified,KEYFINSERV.NS,INR
KFINTECH,Kfin Technologies Limited,Unclassified,KFINTECH.NS,INR
KHADIM,Khadim India Limited,Unclassified,KHADIM.NS,INR
KHAICHEM,Khaitan Chemicals & Fertilizers Limited,Unclassified,KHAICHEM.NS,INR
KHAITANLTD,Khaitan (India) Limited,Unclassified,KHAITANLTD.NS,INR
KHANDSE,Khandwala Securities Limited,Unclassified,KHANDSE.NS,INR
KICL,Kalyani Investment Company Limited,Unclassified,KICL.NS,INR
KILITCH,Kilitch Drugs (India) Limited,Unclassified,KILITCH.NS,INR
KIMS,Krishna Institute of Medical Sciences Limited,Unclassified,KIMS.NS,INR
KINGFA,Kingfa Science & Technology (India) Limited,Unclassified,KINGFA.NS,INR
KIOCL,KIOCL Limited,Unclassified,KIOCL.NS,INR
KIRIINDUS,Kiri Industries Limited,Unclassified,KIRIINDUS.NS,INR
KIRLOSBROS,Kirloskar Brothers Limited,Unclassified,KIRLOSBROS.NS,INR
KIRLOSENG,Kirloskar Oil Engines Limited,Unclassified,KIRLOSENG.NS,INR
KIRLOSIND,Kirloskar Industries Limited,Unclassified,KIRLOSIND.NS,INR
KIRLPNU,Kirloskar Pneumatic Company Limited,Unclassified,KIRLPNU.NS,INR
KITEX,Kitex Garments Limited,Unclassified,KITEX.NS,INR
KKCL,Kewal Kiran Clothing Limited,Unclassified,KKCL.NS,INR
KMEW,Knowledge Marine & Engineering Works Limited,Unclassified,KMEW.NS,INR
KMSUGAR,K.M.Sugar Mills Limited,Unclassified,KMSUGAR.NS,INR
KNAGRI,KN Agri Resources Limited,Unclassified,KNAGRI.NS,INR
KNRCON,KNR Constructions Limited,Unclassified,KNRCON.NS,INR
KOHINOOR,Kohinoor Foods Limited,Unclassified,KOHINOOR.NS,INR
KOKUYOCMLN,Kokuyo Camlin Limited,Unclassified,KOKUYOCMLN.NS,INR
KOLTEPATIL,Kolte - Patil Developers Limited,Unclassified,KOLTEPATIL.NS,INR
KOPRAN,Kopran Limited,Unclassified,KOPRAN.NS,INR
KOTAKBANK,Kotak Mahindra Bank Limited,Unclassified,KOTAKBANK.NS,INR
KOTARISUG,Kothari Sugars And Chemicals Limited,Unclassified,KOTARISUG.NS,INR
KOTHARIPET,Kothari Petrochemicals Limited,Unclassified,KOTHARIPET.NS,INR
KOTHARIPRO,Kothari Products Limited,Unclassified,KOTHARIPRO.NS,INR
KOTYARK,Kotyark Industries Limited,Unclassified,KOTYARK.NS,INR
KPEL,K.P. Energy Limited,Unclassified,KPEL.NS,INR
KPIGREEN,KPI Green Energy Limited,Unclassified,KPIGREEN.NS,INR
KPIL,Kalpataru Projects International Limited,Unclassified,KPIL.NS,INR
KPITTECH,KPIT Technologies Limited,Unclassified,KPITTECH.NS,INR
KPRMILL,K.P.R. Mill Limited,Unclassified,KPRMILL.NS,INR
KRBL,KRBL Limited,Unclassified,KRBL.NS,INR
KREBSBIO,Krebs Biochemicals and Industries Limited,Unclassified,KREBSBIO.NS,INR
KRIDHANINF,Kridhan Infra Limited,Unclassified,KRIDHANINF.NS,INR
KRISHANA,Krishana Phoschem Limited,Unclassified,KRISHANA.NS,INR
KRISHIVAL,Krishival Foods Limited,Unclassified,KRISHIVAL.NS,INR
KRISHNADEF,Krishna Defence And Allied Industries Limited,Unclassified,KRISHNADEF.NS,INR
KRITI,Kriti Industries (India) Limited,Unclassified,KRITI.NS,INR
KRITIKA,Kritika Wires Limited,Unclassified,KRITIKA.NS,INR
KRITINUT,Kriti Nutrients Limited,Unclassified,KRITINUT.NS,INR
KRN,KRN Heat Exchanger and Refrigeration Limited,Unclassified,KRN.NS,INR
KRONOX,Kronox Lab Sciences Limited,Unclassified,KRONOX.NS,INR
KROSS,Kross Limited,Unclassified,KROSS.NS,INR
KRSNAA,Krsnaa Diagnostics Limited,Unclassified,KRSNAA.NS,INR
KRYSTAL,Krystal Integrated Services Limited,Unclassified,KRYSTAL.NS,INR
KSB,Ksb Limited,Unclassified,KSB.NS,INR
KSCL,Kaveri Seed Company Limited,Unclassified,KSCL.NS,INR
KSHINTL,KSH International Limited,Unclassified,KSHINTL.NS,INR
KSHITIJPOL,Kshitij Polyline Limited,Unclassified,KSHITIJPOL.NS,INR
KSL,Kalyani Steels Limited,Unclassified,KSL.NS,INR
KSOLVES,Ksolves India Limited,Unclassified,KSOLVES.NS,INR
KSR,KSR Footwear Limited,Unclassified,KSR.NS,INR
KTKBANK,The Karnataka Bank Limited,Unclassified,KTKBANK.NS,INR
KUANTUM,Kuantum Papers Limited,Unclassified,KUANTUM.NS,INR
KWIL,Kwality Wall's (India) Limited,Unclassified,KWIL.NS,INR
LAGNAM,Lagnam Spintex Limited,Unclassified,LAGNAM.NS,INR
LAKPRE,Lakshmi Precision Screws Limited,Unclassified,LAKPRE.NS,INR
LAL,Lorenzini Apparels Limited,Unclassified,LAL.NS,INR
LALPATHLAB,Dr. Lal Path Labs Ltd.,Unclassified,LALPATHLAB.NS,INR
LAMBODHARA,Lambodhara Textiles Limited,Unclassified,LAMBODHARA.NS,INR
LANCORHOL,Lancor Holdings Limited,Unclassified,LANCORHOL.NS,INR
LANDMARK,Landmark Cars Limited,Unclassified,LANDMARK.NS,INR
LAOPALA,La Opala RG Limited,Unclassified,LAOPALA.NS,INR
LASA,Lasa Supergenerics Limited,Unclassified,LASA.NS,INR
LATENTVIEW,Latent View Analytics Limited,Unclassified,LATENTVIEW.NS,INR
LATTEYS,Latteys Industries Limited,Unclassified,LATTEYS.NS,INR
LAURUSLABS,Laurus Labs Limited,Unclassified,LAURUSLABS.NS,INR
LAXMICOT,Laxmi Cotspin Limited,Unclassified,LAXMICOT.NS,INR
LAXMIDENTL,Laxmi Dental Limited,Unclassified,LAXMIDENTL.NS,INR
LAXMIINDIA,Laxmi India Finance Limited,Unclassified,LAXMIINDIA.NS,INR
LCCINFOTEC,LCC Infotech Limited,Unclassified,LCCINFOTEC.NS,INR
LEMERITE,Le Merite Exports Limited,Unclassified,LEMERITE.NS,INR
LEMONTREE,Lemon Tree Hotels Limited,Unclassified,LEMONTREE.NS,INR
LENSKART,Lenskart Solutions Limited,Unclassified,LENSKART.NS,INR
LEXUS,Lexus Granito (India) Limited,Unclassified,LEXUS.NS,INR
LFIC,Lakshmi Finance & Industrial Corporation Limited,Unclassified,LFIC.NS,INR
LGBBROSLTD,LG Balakrishnan & Bros Limited,Unclassified,LGBBROSLTD.NS,INR
LGEINDIA,LG Electronics India Limited,Unclassified,LGEINDIA.NS,INR
LGHL,Laxmi Goldorna House Limited,Unclassified,LGHL.NS,INR
LIBAS,Libas Consumer Products Limited,Unclassified,LIBAS.NS,INR
LIBERTSHOE,Liberty Shoes Limited,Unclassified,LIBERTSHOE.NS,INR
LICHSGFIN,LIC Housing Finance Limited,Unclassified,LICHSGFIN.NS,INR
LICI,Life Insurance Corporation Of India,Unclassified,LICI.NS,INR
LIKHITHA,Likhitha Infrastructure Limited,Unclassified,LIKHITHA.NS,INR
LINC,Linc Limited,Unclassified,LINC.NS,INR
LINCOLN,Lincoln Pharmaceuticals Limited,Unclassified,LINCOLN.NS,INR
LINDEINDIA,Linde India Limited,Unclassified,LINDEINDIA.NS,INR
LLOYDSENGG,LLOYDS ENGINEERING WORKS LIMITED,Unclassified,LLOYDSENGG.NS,INR
LLOYDSENT,Lloyds Enterprises Limited,Unclassified,LLOYDSENT.NS,INR
LLOYDSME,Lloyds Metals And Energy Limited,Unclassified,LLOYDSME.NS,INR
LMW,LMW Limited,Unclassified,LMW.NS,INR
LODHA,Lodha Developers Limited,Unclassified,LODHA.NS,INR
LOKESHMACH,Lokesh Machines Limited,Unclassified,LOKESHMACH.NS,INR
LORDSCHLO,Lords Chloro Alkali Limited,Unclassified,LORDSCHLO.NS,INR
LOTUSDEV,Sri Lotus Developers and Realty Limited,Unclassified,LOTUSDEV.NS,INR
LOTUSEYE,Lotus Eye Hospital and Institute Limited,Unclassified,LOTUSEYE.NS,INR
LOVABLE,Lovable Lingerie Limited,Unclassified,LOVABLE.NS,INR
LOYALTEX,Loyal Textile Mills Limited,Unclassified,LOYALTEX.NS,INR
LPDC,Landmark Property Development Company Limited,Unclassified,LPDC.NS,INR
LT,Larsen & Toubro Limited,Unclassified,LT.NS,INR
LTF,L&T Finance Limited,Unclassified,LTF.NS,INR
LTFOODS,LT Foods Limited,Unclassified,LTFOODS.NS,INR
LTM,LTIMindtree Limited,Unclassified,LTM.NS,INR
LTTS,L&T Technology Services Limited,Unclassified,LTTS.NS,INR
LUMAXIND,Lumax Industries Limited,Unclassified,LUMAXIND.NS,INR
LUMAXTECH,Lumax Auto Technologies Limited,Unclassified,LUMAXTECH.NS,INR
LUPIN,Lupin Limited,Unclassified,LUPIN.NS,INR
LUXIND,Lux Industries Limited,Unclassified,LUXIND.NS,INR
LXCHEM,Laxmi Organic Industries Limited,Unclassified,LXCHEM.NS,INR
LYKALABS,Lyka Labs Limited,Unclassified,LYKALABS.NS,INR
LYPSAGEMS,Lypsa Gems & Jewellery Limited,Unclassified,LYPSAGEMS.NS,INR
M&M,Mahindra & Mahindra Limited,Unclassified,M&M.NS,INR
M&MFIN,Mahindra & Mahindra Financial Services Limited,Unclassified,M&MFIN.NS,INR
MAANALU,Maan Aluminium Limited,Unclassified,MAANALU.NS,INR
MACPOWER,Macpower CNC Machines Limited,Unclassified,MACPOWER.NS,INR
MADHAV,Madhav Marbles and Granites Limited,Unclassified,MADHAV.NS,INR
MADHUCON,Madhucon Projects Limited,Unclassified,MADHUCON.NS,INR
MADRASFERT,Madras Fertilizers Limited,Unclassified,MADRASFERT.NS,INR
MAGADSUGAR,Magadh Sugar & Energy Limited,Unclassified,MAGADSUGAR.NS,INR
MAGNUM,Magnum Ventures Limited,Unclassified,MAGNUM.NS,INR
MAHABANK,Bank of Maharashtra,Unclassified,MAHABANK.NS,INR
MAHAPEXLTD,Maha Rashtra Apex Corporation Limited,Unclassified,MAHAPEXLTD.NS,INR
MAHASTEEL,Mahamaya Steel Industries Limited,Unclassified,MAHASTEEL.NS,INR
MAHEPC,Mahindra EPC Irrigation Limited,Unclassified,MAHEPC.NS,INR
MAHESHWARI,Maheshwari Logistics Limited,Unclassified,MAHESHWARI.NS,INR
MAHLIFE,Mahindra Lifespace Developers Limited,Unclassified,MAHLIFE.NS,INR
MAHLOG,Mahindra Logistics Limited,Unclassified,MAHLOG.NS,INR
MAHSCOOTER,Maharashtra Scooters Limited,Unclassified,MAHSCOOTER.NS,INR
MAHSEAMLES,Maharashtra Seamless Limited,Unclassified,MAHSEAMLES.NS,INR
MAITHANALL,Maithan Alloys Limited,Unclassified,MAITHANALL.NS,INR
MALLCOM,Mallcom (India) Limited,Unclassified,MALLCOM.NS,INR
MALUPAPER,Malu Paper Mills Limited,Unclassified,MALUPAPER.NS,INR
MAMATA,Mamata Machinery Limited,Unclassified,MAMATA.NS,INR
MANAKALUCO,Manaksia Aluminium Company Limited,Unclassified,MANAKALUCO.NS,INR
MANAKCOAT,Manaksia Coated Metals & Industries Limited,Unclassified,MANAKCOAT.NS,INR
MANAKSIA,Manaksia Limited,Unclassified,MANAKSIA.NS,INR
MANAKSTEEL,Manaksia Steels Limited,Unclassified,MANAKSTEEL.NS,INR
MANALIPETC,Manali Petrochemicals Limited,Unclassified,MANALIPETC.NS,INR
MANAPPURAM,Manappuram Finance Limited,Unclassified,MANAPPURAM.NS,INR
MANBA,Manba Finance Limited,Unclassified,MANBA.NS,INR
MANCREDIT,Mangal Credit and Fincorp Limited,Unclassified,MANCREDIT.NS,INR
MANGALAM,Mangalam Drugs And Organics Limited,Unclassified,MANGALAM.NS,INR
MANGLMCEM,Mangalam Cement Limited,Unclassified,MANGLMCEM.NS,INR
MANINDS,Man Industries (India) Limited,Unclassified,MANINDS.NS,INR
MANINFRA,Man Infraconstruction Limited,Unclassified,MANINFRA.NS,INR
MANKIND,Mankind Pharma Limited,Unclassified,MANKIND.NS,INR
MANOMAY,Manomay Tex India Limited,Unclassified,MANOMAY.NS,INR
MANORAMA,Manorama Industries Limited,Unclassified,MANORAMA.NS,INR
MANORG,Mangalam Organics Limited,Unclassified,MANORG.NS,INR
MANUGRAPH,Manugraph India Limited,Unclassified,MANUGRAPH.NS,INR
MANYAVAR,Vedant Fashions Limited,Unclassified,MANYAVAR.NS,INR
MAPMYINDIA,C.E. Info Systems Limited,Unclassified,MAPMYINDIA.NS,INR
MARALOVER,Maral Overseas Limited,Unclassified,MARALOVER.NS,INR
MARATHON,Marathon Nextgen Realty Limited,Unclassified,MARATHON.NS,INR
MARICO,Marico Limited,Unclassified,MARICO.NS,INR
MARINE,Marine Electricals (India) Limited,Unclassified,MARINE.NS,INR
MARKOLINES,Markolines Pavement Technologies Limited,Unclassified,MARKOLINES.NS,INR
MARKSANS,Marksans Pharma Limited,Unclassified,MARKSANS.NS,INR
MARSONS,Marsons Limited,Unclassified,MARSONS.NS,INR
MARUTI,Maruti Suzuki India Limited,Unclassified,MARUTI.NS,INR
MASFIN,MAS Financial Services Limited,Unclassified,MASFIN.NS,INR
MASKINVEST,Mask Investments Limited,Unclassified,MASKINVEST.NS,INR
MASTEK,Mastek Limited,Unclassified,MASTEK.NS,INR
MASTERTR,Master Trust Limited,Unclassified,MASTERTR.NS,INR
MATRIMONY,Matrimony.Com Limited,Unclassified,MATRIMONY.NS,INR
MAWANASUG,Mawana Sugars Limited,Unclassified,MAWANASUG.NS,INR
MAXESTATES,Max Estates Limited,Unclassified,MAXESTATES.NS,INR
MAXHEALTH,Max Healthcare Institute Limited,Unclassified,MAXHEALTH.NS,INR
MAXIND,Max India Limited,Unclassified,MAXIND.NS,INR
MAYURUNIQ,Mayur Uniquoters Ltd,Unclassified,MAYURUNIQ.NS,INR
MAZDA,Mazda Limited,Unclassified,MAZDA.NS,INR
MAZDOCK,Mazagon Dock Shipbuilders Limited,Unclassified,MAZDOCK.NS,INR
MBAPL,Madhya Bharat Agro Products Limited,Unclassified,MBAPL.NS,INR
MBEL,M & B Engineering Limited,Unclassified,MBEL.NS,INR
MBLINFRA,MBL Infrastructure Limited,Unclassified,MBLINFRA.NS,INR
MCL,Madhav Copper Limited,Unclassified,MCL.NS,INR
MCLEODRUSS,Mcleod Russel India Limited,Unclassified,MCLEODRUSS.NS,INR
MCLOUD,Magellanic Cloud Limited,Unclassified,MCLOUD.NS,INR
MCX,Multi Commodity Exchange of India Limited,Unclassified,MCX.NS,INR
MEDANTA,Global Health Limited,Unclassified,MEDANTA.NS,INR
MEDIASSIST,Medi Assist Healthcare Services Limited,Unclassified,MEDIASSIST.NS,INR
MEDICAMEQ,Medicamen Biotech Limited,Unclassified,MEDICAMEQ.NS,INR
MEDICO,Medico Remedies Limited,Unclassified,MEDICO.NS,INR
MEDPLUS,Medplus Health Services Limited,Unclassified,MEDPLUS.NS,INR
MEESHO,Meesho Limited,Unclassified,MEESHO.NS,INR
MEGASTAR,Megastar Foods Limited,Unclassified,MEGASTAR.NS,INR
MEIL,Mangal Electrical Industries Limited,Unclassified,MEIL.NS,INR
MENONBE,Menon Bearings Limited,Unclassified,MENONBE.NS,INR
MEP,MEP Infrastructure Developers Limited,Unclassified,MEP.NS,INR
METROBRAND,Metro Brands Limited,Unclassified,METROBRAND.NS,INR
METROPOLIS,Metropolis Healthcare Limited,Unclassified,METROPOLIS.NS,INR
MFML,Mahalaxmi Fabric Mills Limited,Unclassified,MFML.NS,INR
MFSL,Max Financial Services Limited,Unclassified,MFSL.NS,INR
MGEL,Mangalam Global Enterprise Limited,Unclassified,MGEL.NS,INR
MGL,Mahanagar Gas Limited,Unclassified,MGL.NS,INR
MHLXMIRU,Mahalaxmi Rubtech Limited,Unclassified,MHLXMIRU.NS,INR
MHRIL,Mahindra Holidays & Resorts India Limited,Unclassified,MHRIL.NS,INR
MICEL,MIC Electronics Limited,Unclassified,MICEL.NS,INR
MIDHANI,Mishra Dhatu Nigam Limited,Unclassified,MIDHANI.NS,INR
MIDWESTLTD,Midwest Limited,Unclassified,MIDWESTLTD.NS,INR
MINDACORP,Minda Corporation Limited,Unclassified,MINDACORP.NS,INR
MINDTECK,Mindteck (India) Limited,Unclassified,MINDTECK.NS,INR
MIRCELECTR,MIRC Electronics Limited,Unclassified,MIRCELECTR.NS,INR
MIRZAINT,Mirza International Limited,Unclassified,MIRZAINT.NS,INR
MITCON,MITCON Consultancy & Engineering Services Limited,Unclassified,MITCON.NS,INR
MITTAL,Mittal Life Style Limited,Unclassified,MITTAL.NS,INR
MKPL,M K Proteins Limited,Unclassified,MKPL.NS,INR
MMFL,MM Forgings Limited,Unclassified,MMFL.NS,INR
MMP,MMP Industries Limited,Unclassified,MMP.NS,INR
MMTC,MMTC Limited,Unclassified,MMTC.NS,INR
MOBIKWIK,One Mobikwik Systems Limited,Unclassified,MOBIKWIK.NS,INR
MODINATUR,Modi Naturals Limited,Unclassified,MODINATUR.NS,INR
MODIRUBBER,Modi Rubber Limited,Unclassified,MODIRUBBER.NS,INR
MODIS,Modis Navnirman Limited,Unclassified,MODIS.NS,INR
MODISONLTD,MODISON LIMITED,Unclassified,MODISONLTD.NS,INR
MODTHREAD,Modern Threads (India) Limited,Unclassified,MODTHREAD.NS,INR
MOHITIND,Mohit Industries Limited,Unclassified,MOHITIND.NS,INR
MOIL,MOIL Limited,Unclassified,MOIL.NS,INR
MOKSH,Moksh Ornaments Limited,Unclassified,MOKSH.NS,INR
MOL,Meghmani Organics Limited,Unclassified,MOL.NS,INR
MOLDTECH,Mold-Tek Technologies Limited,Unclassified,MOLDTECH.NS,INR
MOLDTKPAC,Mold-Tek Packaging Limited,Unclassified,MOLDTKPAC.NS,INR
MONARCH,Monarch Networth Capital Limited,Unclassified,MONARCH.NS,INR
MONEYBOXX,Moneyboxx Finance Limited,Unclassified,MONEYBOXX.NS,INR
MONTECARLO,Monte Carlo Fashions Limited,Unclassified,MONTECARLO.NS,INR
MORARJEE,Morarjee Textiles Limited,Unclassified,MORARJEE.NS,INR
MOREPENLAB,Morepen Laboratories Limited,Unclassified,MOREPENLAB.NS,INR
MOSCHIP,Moschip Technologies Limited,Unclassified,MOSCHIP.NS,INR
MOTHERSON,Samvardhana Motherson International Limited,Unclassified,MOTHERSON.NS,INR
MOTILALOFS,Motilal Oswal Financial Services Limited,Unclassified,MOTILALOFS.NS,INR
MOTISONS,Motisons Jewellers Limited,Unclassified,MOTISONS.NS,INR
MOTOGENFIN,The Motor & General Finance Limited,Unclassified,MOTOGENFIN.NS,INR
MPHASIS,MphasiS Limited,Unclassified,MPHASIS.NS,INR
MPSLTD,MPS Limited,Unclassified,MPSLTD.NS,INR
MRF,MRF Limited,Unclassified,MRF.NS,INR
MRPL,Mangalore Refinery and Petrochemicals Limited,Unclassified,MRPL.NS,INR
MSPL,MSP Steel & Power Limited,Unclassified,MSPL.NS,INR
MSTCLTD,Mstc Limited,Unclassified,MSTCLTD.NS,INR
MSUMI,Motherson Sumi Wiring India Limited,Unclassified,MSUMI.NS,INR
MTARTECH,Mtar Technologies Limited,Unclassified,MTARTECH.NS,INR
MTEDUCARE,MT Educare Limited,Unclassified,MTEDUCARE.NS,INR
MTNL,Mahanagar Telephone Nigam Limited,Unclassified,MTNL.NS,INR
MUFIN,Mufin Green Finance Limited,Unclassified,MUFIN.NS,INR
MUFTI,Credo Brands Marketing Limited,Unclassified,MUFTI.NS,INR
MUKANDLTD,Mukand Limited,Unclassified,MUKANDLTD.NS,INR
MUKKA,Mukka Proteins Limited,Unclassified,MUKKA.NS,INR
MUKTAARTS,Mukta Arts Limited,Unclassified,MUKTAARTS.NS,INR
MUNJALAU,Munjal Auto Industries Limited,Unclassified,MUNJALAU.NS,INR
MUNJALSHOW,Munjal Showa Limited,Unclassified,MUNJALSHOW.NS,INR
MURUDCERA,Murudeshwar Ceramics Limited,Unclassified,MURUDCERA.NS,INR
MUTHOOTCAP,Muthoot Capital Services Limited,Unclassified,MUTHOOTCAP.NS,INR
MUTHOOTFIN,Muthoot Finance Limited,Unclassified,MUTHOOTFIN.NS,INR
MUTHOOTMF,Muthoot Microfin Limited,Unclassified,MUTHOOTMF.NS,INR
MVGJL,Manoj Vaibhav Gems N Jewellers Limited,Unclassified,MVGJL.NS,INR
MWL,Mangalam Worldwide Limited,Unclassified,MWL.NS,INR
NACLIND,NACL Industries Limited,Unclassified,NACLIND.NS,INR
NAGAFERT,Nagarjuna Fertilizers and Chemicals Limited,Unclassified,NAGAFERT.NS,INR
NAGREEKCAP,Nagreeka Capital & Infrastructure Limited,Unclassified,NAGREEKCAP.NS,INR
NAGREEKEXP,Nagreeka Exports Limited,Unclassified,NAGREEKEXP.NS,INR
NAHARCAP,Nahar Capital and Financial Services Limited,Unclassified,NAHARCAP.NS,INR
NAHARINDUS,Nahar Industrial Enterprises Limited,Unclassified,NAHARINDUS.NS,INR
NAHARPOLY,Nahar Poly Films Limited,Unclassified,NAHARPOLY.NS,INR
NAHARSPING,Nahar Spinning Mills Limited,Unclassified,NAHARSPING.NS,INR
NAM-INDIA,Nippon Life India Asset Management Limited,Unclassified,NAM-INDIA.NS,INR
NARMADA,Narmada Agrobase Limited,Unclassified,NARMADA.NS,INR
NATCAPSUQ,Natural Capsules Limited,Unclassified,NATCAPSUQ.NS,INR
NATCOPHARM,Natco Pharma Limited,Unclassified,NATCOPHARM.NS,INR
NATHBIOGEN,Nath Bio-Genes (India) Limited,Unclassified,NATHBIOGEN.NS,INR
NATIONALUM,National Aluminium Company Limited,Unclassified,NATIONALUM.NS,INR
NAUKRI,Info Edge (India) Limited,Unclassified,NAUKRI.NS,INR
NAVA,NAVA LIMITED,Unclassified,NAVA.NS,INR
NAVINFLUOR,Navin Fluorine International Limited,Unclassified,NAVINFLUOR.NS,INR
NAVKARCORP,Navkar Corporation Limited,Unclassified,NAVKARCORP.NS,INR
NAVKARURB,Navkar Urbanstructure Limited,Unclassified,NAVKARURB.NS,INR
NAVNETEDUL,Navneet Education Limited,Unclassified,NAVNETEDUL.NS,INR
NAZARA,Nazara Technologies Limited,Unclassified,NAZARA.NS,INR
NBCC,NBCC (India) Limited,Unclassified,NBCC.NS,INR
NBIFIN,N. B. I. Industrial Finance Company Limited,Unclassified,NBIFIN.NS,INR
NCC,NCC Limited,Unclassified,NCC.NS,INR
NCLIND,NCL Industries Limited,Unclassified,NCLIND.NS,INR
NDGL,Naga Dhunseri Group Limited,Unclassified,NDGL.NS,INR
NDL,Nandan Denim Limited,Unclassified,NDL.NS,INR
NDLVENTURE,NDL Ventures Limited,Unclassified,NDLVENTURE.NS,INR
NDRAUTO,Ndr Auto Components Limited,Unclassified,NDRAUTO.NS,INR
NDTV,New Delhi Television Limited,Unclassified,NDTV.NS,INR
NECCLTD,North Eastern Carrying Corporation Limited,Unclassified,NECCLTD.NS,INR
NECLIFE,Nectar Lifesciences Limited,Unclassified,NECLIFE.NS,INR
NELCAST,Nelcast Limited,Unclassified,NELCAST.NS,INR
NELCO,NELCO Limited,Unclassified,NELCO.NS,INR
NEOGEN,Neogen Chemicals Limited,Unclassified,NEOGEN.NS,INR
NEPHROPLUS,Nephrocare Health Services Limited,Unclassified,NEPHROPLUS.NS,INR
NESCO,Nesco Limited,Unclassified,NESCO.NS,INR
NESTLEIND,Nestle India Limited,Unclassified,NESTLEIND.NS,INR
NETWEB,Netweb Technologies India Limited,Unclassified,NETWEB.NS,INR
NETWORK18,Network18 Media & Investments Limited,Unclassified,NETWORK18.NS,INR
NEULANDLAB,Neuland Laboratories Limited,Unclassified,NEULANDLAB.NS,INR
NEWGEN,Newgen Software Technologies Limited,Unclassified,NEWGEN.NS,INR
NEXTMEDIA,Next Mediaworks Limited,Unclassified,NEXTMEDIA.NS,INR
NFL,National Fertilizers Limited,Unclassified,NFL.NS,INR
NGIL,Nakoda Group of Industries Limited,Unclassified,NGIL.NS,INR
NGLFINE,NGL Fine-Chem Limited,Unclassified,NGLFINE.NS,INR
NH,Narayana Hrudayalaya Ltd.,Unclassified,NH.NS,INR
NHPC,NHPC Limited,Unclassified,NHPC.NS,INR
NIACL,The New India Assurance Company Limited,Unclassified,NIACL.NS,INR
NIBE,NIBE Limited,Unclassified,NIBE.NS,INR
NIBL,NRB Industrial Bearings Limited,Unclassified,NIBL.NS,INR
NIITLTD,NIIT Limited,Unclassified,NIITLTD.NS,INR
NIITMTS,NIIT Learning Systems Limited,Unclassified,NIITMTS.NS,INR
NILAINFRA,Nila Infrastructures Limited,Unclassified,NILAINFRA.NS,INR
NILASPACES,Nila Spaces Limited,Unclassified,NILASPACES.NS,INR
NILKAMAL,Nilkamal Limited,Unclassified,NILKAMAL.NS,INR
NINSYS,NINtec Systems Limited,Unclassified,NINSYS.NS,INR
NIPPOBATRY,Indo-National Limited,Unclassified,NIPPOBATRY.NS,INR
NIRAJ,Niraj Cement Structurals Limited,Unclassified,NIRAJ.NS,INR
NIRAJISPAT,Niraj Ispat Industries Limited,Unclassified,NIRAJISPAT.NS,INR
NITCO,Nitco Limited,Unclassified,NITCO.NS,INR
NITINSPIN,Nitin Spinners Limited,Unclassified,NITINSPIN.NS,INR
NITIRAJ,Nitiraj Engineers Limited,Unclassified,NITIRAJ.NS,INR
NIVABUPA,Niva Bupa Health Insurance Company Limited,Unclassified,NIVABUPA.NS,INR
NKIND,NK Industries Limited,Unclassified,NKIND.NS,INR
NLCINDIA,NLC India Limited,Unclassified,NLCINDIA.NS,INR
NMDC,NMDC Limited,Unclassified,NMDC.NS,INR
NOCIL,NOCIL Limited,Unclassified,NOCIL.NS,INR
NOIDATOLL,Noida Toll Bridge Company Limited,Unclassified,NOIDATOLL.NS,INR
NORBTEAEXP,Norben Tea & Exports Limited,Unclassified,NORBTEAEXP.NS,INR
NORTHARC,Northern Arc Capital Limited,Unclassified,NORTHARC.NS,INR
NOVAAGRI,Nova Agritech Limited,Unclassified,NOVAAGRI.NS,INR
NPST,Network People Services Technologies Limited,Unclassified,NPST.NS,INR
NRAIL,N R Agarwal Industries Limited,Unclassified,NRAIL.NS,INR
NRBBEARING,NRB Bearing Limited,Unclassified,NRBBEARING.NS,INR
NRL,Nupur Recyclers Limited,Unclassified,NRL.NS,INR
NSIL,Nalwa Sons Investments Limited,Unclassified,NSIL.NS,INR
NSLNISP,NMDC Steel Limited,Unclassified,NSLNISP.NS,INR
NTPC,NTPC Limited,Unclassified,NTPC.NS,INR
NTPCGREEN,NTPC Green Energy Limited,Unclassified,NTPCGREEN.NS,INR
NUCLEUS,Nucleus Software Exports Limited,Unclassified,NUCLEUS.NS,INR
NURECA,Nureca Limited,Unclassified,NURECA.NS,INR
NUVAMA,Nuvama Wealth Management Limited,Unclassified,NUVAMA.NS,INR
NUVOCO,Nuvoco Vistas Corporation Limited,Unclassified,NUVOCO.NS,INR
NYKAA,FSN E-Commerce Ventures Limited,Unclassified,NYKAA.NS,INR
OAL,Oriental Aromatics Limited,Unclassified,OAL.NS,INR
OBCL,Orissa Bengal Carrier Limited,Unclassified,OBCL.NS,INR
OBEROIRLTY,Oberoi Realty Limited,Unclassified,OBEROIRLTY.NS,INR
OCCLLTD,OCCL Limited,Unclassified,OCCLLTD.NS,INR
