symbol,company_name,sector,yahoo_symbol,currency
SYSTMTXC,Systematix Corporate Services Ltd,Unclassified,SYSTMTXC.BO,INR
SHAHISHIP,Shahi Shipping Ltd,Unclassified,SHAHISHIP.BO,INR
ALPINEHOU,Alpine Housing Development Corporation Ltd,Unclassified,ALPINEHOU.BO,INR
SANGHIIND,Sanghi Industries Ltd,Unclassified,SANGHIIND.BO,INR
WWALUM,Worldwide Aluminium Ltd,Unclassified,WWALUM.BO,INR
IIRM,IIRM Holdings India Ltd,Unclassified,IIRM.BO,INR
SFPIL,Square Four Projects India Ltd,Unclassified,SFPIL.BO,INR
SGLRES,SGL Resources Ltd,Unclassified,SGLRES.BO,INR
CHOKSILA,Choksi Laboratories Ltd,Unclassified,CHOKSILA.BO,INR
CCHHL,Country Club Hospitality & Holidays Ltd,Unclassified,CCHHL.BO,INR
SALGUTI,Salguti Industries Ltd,Unclassified,SALGUTI.BO,INR
MIDWEST,Midwest Gold Ltd,Unclassified,MIDWEST.BO,INR
ENTRINT,Enterprise International Ltd,Unclassified,ENTRINT.BO,INR
TPLPLASTEH,TPL Plastech Ltd,Unclassified,TPLPLASTEH.BO,INR
WIMPLAST,Wim Plast Ltd,Unclassified,WIMPLAST.BO,INR
PHOTOQUP,Photoquip India Ltd,Unclassified,PHOTOQUP.BO,INR
LIBERTSHOE,Liberty Shoes Ltd,Unclassified,LIBERTSHOE.BO,INR
LIPPISYS,Lippi Systems Ltd,Unclassified,LIPPISYS.BO,INR
ELECTHERM,Electrotherm (India) Ltd,Unclassified,ELECTHERM.BO,INR
BLUEDART,Blue Dart Express Ltd,Unclassified,BLUEDART.BO,INR
EXPOEAPL,Expo Engineering And Projects Ltd,Unclassified,EXPOEAPL.BO,INR
NATPLAS,National Plastic Industries Ltd,Unclassified,NATPLAS.BO,INR
MFLINDIA,MFL India Ltd,Unclassified,MFLINDIA.BO,INR
AJWAFUN,Ajwa Fun World & Resort Ltd,Unclassified,AJWAFUN.BO,INR
TEXELIN,Texel Industries Ltd,Unclassified,TEXELIN.BO,INR
RAYALEMA,Royale Manor Hotels & Industries Ltd,Unclassified,RAYALEMA.BO,INR
MIRZAINT,Mirza International Ltd,Unclassified,MIRZAINT.BO,INR
TFCILTD,Tourism Finance Corporation of India Ltd,Unclassified,TFCILTD.BO,INR
THAKDEV,Thakkers Developers Ltd,Unclassified,THAKDEV.BO,INR
ARENTERP,Rajdarshan Industries Ltd,Unclassified,ARENTERP.BO,INR
BIL,Bhartiya International Ltd,Unclassified,BIL.BO,INR
KAMATHOTEL,Kamat Hotels (India) Ltd,Unclassified,KAMATHOTEL.BO,INR
TIRTPLS,Tirth Plastic Ltd,Unclassified,TIRTPLS.BO,INR
KEEPLEARN,DSJ keep Learning Ltd,Unclassified,KEEPLEARN.BO,INR
ECOPLAST,Ecoplast Ltd,Unclassified,ECOPLAST.BO,INR
ELEMARB,Elegant Marbles & Grani Industries Ltd,Unclassified,ELEMARB.BO,INR
BITS,Bits Ltd,Unclassified,BITS.BO,INR
ADARSHPL,Adarsh Plant Protect Ltd,Unclassified,ADARSHPL.BO,INR
HPBL,HCP Plastene Bulkpack Ltd,Unclassified,HPBL.BO,INR
NICCOPAR,Nicco Parks & Resorts Ltd,Unclassified,NICCOPAR.BO,INR
NTCIND,NTC Industries Ltd,Unclassified,NTCIND.BO,INR
SANDESH,Sandesh Ltd,Unclassified,SANDESH.BO,INR
GARNET,Garnet Construction Ltd,Unclassified,GARNET.BO,INR
GOLDIAM,Goldiam International Ltd,Unclassified,GOLDIAM.BO,INR
BRIGHTBR,Bright Brothers Ltd,Unclassified,BRIGHTBR.BO,INR
SHAWGELTIN,Narmada Gelatines Ltd,Unclassified,SHAWGELTIN.BO,INR
PGFOILQ,PG Foils Ltd,Unclassified,PGFOILQ.BO,INR
GRATEXI,Gratex Industries Ltd,Unclassified,GRATEXI.BO,INR
VELHO,Velan Hotels Ltd,Unclassified,VELHO.BO,INR
HOWARHO,Howard Hotels Ltd,Unclassified,HOWARHO.BO,INR
VALIANT,Valiant Communications Ltd,Unclassified,VALIANT.BO,INR
DRAGARWQ,Dr Agarwals Eye Hospital Ltd,Unclassified,DRAGARWQ.BO,INR
MHSGRMS,Mahasagar Travels Ltd,Unclassified,MHSGRMS.BO,INR
GREENPLY,Greenply Industries Ltd,Unclassified,GREENPLY.BO,INR
SEAMECLTD,Seamec Ltd,Unclassified,SEAMECLTD.BO,INR
RAGHUNAT,Raghunath International Ltd,Unclassified,RAGHUNAT.BO,INR
CHEVIOT,Cheviot Company Ltd,Unclassified,CHEVIOT.BO,INR
DAICHI,Dai-Ichi Karkaria Ltd,Unclassified,DAICHI.BO,INR
SPICEISLIN,Spice Islands Industries Ltd,Unclassified,SPICEISLIN.BO,INR
CONFIPET,Confidence Petroleum India Ltd,Unclassified,CONFIPET.BO,INR
SIPL,Shelter Infra Projects Ltd,Unclassified,SIPL.BO,INR
SHAKTIPR,Shakti Press Ltd,Unclassified,SHAKTIPR.BO,INR
ASHSI,Ashirwad Steels & Industries Ltd,Unclassified,ASHSI.BO,INR
BANARBEADS,Banaras Beads Ltd,Unclassified,BANARBEADS.BO,INR
AREXMIS,Arex Industries Ltd,Unclassified,AREXMIS.BO,INR
BI,Bilcare Ltd,Unclassified,BI.BO,INR
ISFL,ISF Ltd,Unclassified,ISFL.BO,INR
RISHILASE,Rishi Laser Ltd,Unclassified,RISHILASE.BO,INR
JAINCO,Jainco Projects India Ltd,Unclassified,JAINCO.BO,INR
KUMPFIN,Kumbhat Financial Services Ltd,Unclassified,KUMPFIN.BO,INR
INTECCAP,Intec Capital Ltd,Unclassified,INTECCAP.BO,INR
RAJSEC,Rajasthan Securities Ltd,Unclassified,RAJSEC.BO,INR
SIDDHEGA,Siddheswari Garments Ltd,Unclassified,SIDDHEGA.BO,INR
63MOONS,63 Moons Technologies Ltd,Unclassified,63MOONS.BO,INR
SHIKHAR,Shikhar Consultants Ltd,Unclassified,SHIKHAR.BO,INR
SARLAPOLY,Sarla Performance Fibers Ltd,Unclassified,SARLAPOLY.BO,INR
INDOCRED,Indo Credit Capital Ltd,Unclassified,INDOCRED.BO,INR
MKTCREAT,Market Creators Ltd,Unclassified,MKTCREAT.BO,INR
HFIL,Himalaya Food International Ltd,Unclassified,HFIL.BO,INR
SONALAD,Sonal Adhesives Ltd,Unclassified,SONALAD.BO,INR
PADMAIND,Padmanabh Industries Ltd,Unclassified,PADMAIND.BO,INR
21STCENMGM,Twentyfirst Century Management Services Ltd,Unclassified,21STCENMGM.BO,INR
HRYNSHP,Hariyana Ship Breakers Ltd,Unclassified,HRYNSHP.BO,INR
KALIND,Kalind Ltd,Unclassified,KALIND.BO,INR
VAICC,Vaishno Cement Company Ltd,Unclassified,VAICC.BO,INR
TYROON,Tyroon Tea Company Ltd,Unclassified,TYROON.BO,INR
LAOPALA,La Opala RG Ltd,Unclassified,LAOPALA.BO,INR
STYLAMIND,Stylam Industries Ltd,Unclassified,STYLAMIND.BO,INR
VENUSREM,Venus Remedies Ltd,Unclassified,VENUSREM.BO,INR
LASTMILE,Last Mile Enterprises Ltd,Unclassified,LASTMILE.BO,INR
GUJCRAFT,Gujarat Craft Industries Ltd,Unclassified,GUJCRAFT.BO,INR
HEERAISP,Heera Ispat Ltd,Unclassified,HEERAISP.BO,INR
DHOOTIN,Dhoot Industrial Finance Ltd,Unclassified,DHOOTIN.BO,INR
CRIMSON,Crimson Metal Engineering Company Ltd,Unclassified,CRIMSON.BO,INR
SHBAJRG,Shri Bajrang Alliance Ltd,Unclassified,SHBAJRG.BO,INR
URJA,Urja Global Ltd,Unclassified,URJA.BO,INR
ASHAPURMIN,Ashapura Minechem Ltd,Unclassified,ASHAPURMIN.BO,INR
SHREEPAC,Shree Pacetronix Ltd,Unclassified,SHREEPAC.BO,INR
GUJALKALI,Gujarat Alkalies and Chemicals Ltd,Unclassified,GUJALKALI.BO,INR
INDIACEM,India Cements Ltd,Unclassified,INDIACEM.BO,INR
JKTYRE,JK Tyre & Industries Ltd,Unclassified,JKTYRE.BO,INR
SIL,Standard Industries Ltd,Unclassified,SIL.BO,INR
JUBLPHARMA,Jubilant Pharmova Ltd,Unclassified,JUBLPHARMA.BO,INR
THEINVEST,The Investment Trust Of India Ltd,Unclassified,THEINVEST.BO,INR
SAMYAKINT,Samyak International Ltd,Unclassified,SAMYAKINT.BO,INR
AADIIND,Aadi Industries Ltd,Unclassified,AADIIND.BO,INR
SANTOSHF,Santosh Fine Fab Ltd,Unclassified,SANTOSHF.BO,INR
SPARKLEGR,Sparkle Gold Rock Ltd,Unclassified,SPARKLEGR.BO,INR
ACKNIT,Acknit Industries Ltd,Unclassified,ACKNIT.BO,INR
TITANSEC,Titan Securities Ltd,Unclassified,TITANSEC.BO,INR
REALECO,Real Eco-Energy Ltd,Unclassified,REALECO.BO,INR
VIVANZA,Vivanza Biosciences Ltd,Unclassified,VIVANZA.BO,INR
YASHRAJC,Yashraj Containeurs Ltd,Unclassified,YASHRAJC.BO,INR
LORDSHOTL,Lords Ishwar Hotels Ltd,Unclassified,LORDSHOTL.BO,INR
CSLFINANCE,CSL Finance Ltd,Unclassified,CSLFINANCE.BO,INR
SANGHVIMOV,Sanghvi Movers Ltd,Unclassified,SANGHVIMOV.BO,INR
ANTELOPUS,Antelopus Selan Energy Ltd,Unclassified,ANTELOPUS.BO,INR
PURETROP,Puretrop Fruits  Ltd,Unclassified,PURETROP.BO,INR
FAZE3Q,Faze Three Ltd,Unclassified,FAZE3Q.BO,INR
ANUPAM,Anupam Finserv Ltd,Unclassified,ANUPAM.BO,INR
RAJPACK,Raj Packaging Industries Ltd,Unclassified,RAJPACK.BO,INR
PRIVISCL,Privi Speciality Chemicals Ltd,Unclassified,PRIVISCL.BO,INR
NATRAJPR,Natraj Proteins Ltd,Unclassified,NATRAJPR.BO,INR
SAMRATPH,Samrat Pharmachem Ltd,Unclassified,SAMRATPH.BO,INR
NPRFIN,NPR Finance Ltd,Unclassified,NPRFIN.BO,INR
NILE,Nile Ltd,Unclassified,NILE.BO,INR
AMCOIND,Amco India Ltd,Unclassified,AMCOIND.BO,INR
OPTIEMUS,Optiemus Infracom Ltd,Unclassified,OPTIEMUS.BO,INR
KREONFIN,Kreon Finnancial Services Ltd,Unclassified,KREONFIN.BO,INR
GYANDEV,Gyan Developers & Builders Ltd,Unclassified,GYANDEV.BO,INR
KISAN,Kisan Mouldings Ltd,Unclassified,KISAN.BO,INR
KERALAYUR,Kerala Ayurveda Ltd,Unclassified,KERALAYUR.BO,INR
MONGIPA,Moongipa Capital Finance Ltd,Unclassified,MONGIPA.BO,INR
MOHITPPR,Mohit Paper Mills Ltd,Unclassified,MOHITPPR.BO,INR
DAULAT,Daulat Securities Ltd,Unclassified,DAULAT.BO,INR
ODYSSEY,Odyssey Technologies Ltd,Unclassified,ODYSSEY.BO,INR
RSCINT,RSC International Ltd,Unclassified,RSCINT.BO,INR
SURATRAML,Surat Trade and Mercantile Ltd,Unclassified,SURATRAML.BO,INR
ATHARVENT,Atharv Enterprises Ltd,Unclassified,ATHARVENT.BO,INR
FUNDVISER,Fundviser Capital (India) Ltd,Unclassified,FUNDVISER.BO,INR
THEMISMED,Themis Medicare Ltd,Unclassified,THEMISMED.BO,INR
KALLAM,Kallam Textiles Ltd,Unclassified,KALLAM.BO,INR
BRAWN,Brawn Biotech Ltd,Unclassified,BRAWN.BO,INR
FORINTL,Fortune International Ltd,Unclassified,FORINTL.BO,INR
KINGSINFR,Kings Infra Ventures Ltd,Unclassified,KINGSINFR.BO,INR
SWOJAS,Swojas Foods Ltd,Unclassified,SWOJAS.BO,INR
SUBSM,Subhash Silk Mills Ltd,Unclassified,SUBSM.BO,INR
AUROLAB,Auro Laboratories Ltd,Unclassified,AUROLAB.BO,INR
KJMCFIN,KJMC Financial Services Ltd,Unclassified,KJMCFIN.BO,INR
SUVEN,Suven Life Sciences Ltd,Unclassified,SUVEN.BO,INR
ARYAMAN,Aryaman Financial Services Ltd,Unclassified,ARYAMAN.BO,INR
BRIDGESE,Bridge Securities Ltd,Unclassified,BRIDGESE.BO,INR
RISAINTL,Risa International Ltd,Unclassified,RISAINTL.BO,INR
RAJTUBE,Rajasthan Tube Manufacturing Company Ltd,Unclassified,RAJTUBE.BO,INR
KAYPOWR,Kay Power and Paper Ltd,Unclassified,KAYPOWR.BO,INR
INTSTOIL,Inter State Oil Carrier Ltd,Unclassified,INTSTOIL.BO,INR
GLOBALCA,Global Capital Markets Ltd,Unclassified,GLOBALCA.BO,INR
SAINIK,Sainik Finance & Industries Ltd,Unclassified,SAINIK.BO,INR
ARIGATO,Arigato Universe Ltd,Unclassified,ARIGATO.BO,INR
RICHUNV,Rich Universe Network Ltd,Unclassified,RICHUNV.BO,INR
QUANTDIA,Quantum Digital Vision India Ltd,Unclassified,QUANTDIA.BO,INR
SPCAPIT,SP Capital Financing Ltd,Unclassified,SPCAPIT.BO,INR
SHRAJOI,Shree Rajiv Lochan Oil Extraction Ltd,Unclassified,SHRAJOI.BO,INR
KOTHARIPRO,Kothari Products Ltd,Unclassified,KOTHARIPRO.BO,INR
PICCADIL,Piccadily Agro Industries Ltd,Unclassified,PICCADIL.BO,INR
CLSEL,Chaman Lal Setia Exports Ltd,Unclassified,CLSEL.BO,INR
CHANDRAP,Chandra Prabhu International Ltd,Unclassified,CHANDRAP.BO,INR
KIMIABL,Kimia Biosciences Ltd,Unclassified,KIMIABL.BO,INR
HINDTIN,Hindustan Tin Works Ltd,Unclassified,HINDTIN.BO,INR
GODAVARI,Godavari Drugs Ltd,Unclassified,GODAVARI.BO,INR
PREMCO,Premco Global Ltd,Unclassified,PREMCO.BO,INR
MUKESHB,Mukesh Babu Financial Services Ltd,Unclassified,MUKESHB.BO,INR
GENUSPOWER,Genus Power Infrastructures Ltd,Unclassified,GENUSPOWER.BO,INR
ASIANENE,Asian Energy Services Ltd,Unclassified,ASIANENE.BO,INR
KBSINDIA,KBS India Ltd,Unclassified,KBSINDIA.BO,INR
PRABHHANS,Prabhhans Industries Ltd,Unclassified,PRABHHANS.BO,INR
UGARSUGAR,Ugar Sugar Works Ltd,Unclassified,UGARSUGAR.BO,INR
ORIENTBELL,Orient Bell Ltd,Unclassified,ORIENTBELL.BO,INR
NRBBEARING,NRB Bearings Ltd,Unclassified,NRBBEARING.BO,INR
VAMSHIRU,Vamshi Rubber Ltd,Unclassified,VAMSHIRU.BO,INR
NILAINFRA,Nila Infrastructures Ltd,Unclassified,NILAINFRA.BO,INR
DBSTOCKBRO,DB International Stock Brokers Ltd,Unclassified,DBSTOCKBRO.BO,INR
VINYOFL,Vinyoflex Ltd,Unclassified,VINYOFL.BO,INR
JINDCAP,Jindal Capital Ltd,Unclassified,JINDCAP.BO,INR
EPIC,EPIC Energy Ltd,Unclassified,EPIC.BO,INR
SUMEDHA,Sumedha Fiscal Services Ltd,Unclassified,SUMEDHA.BO,INR
KUWERIN,Kuwer Industries Ltd,Unclassified,KUWERIN.BO,INR
CHOKSI,Choksi Asia Ltd,Unclassified,CHOKSI.BO,INR
ASHISHPO,Ashish Polyplast Ltd,Unclassified,ASHISHPO.BO,INR
SHIVAAGRO,Shiva Global Agro Industries Ltd,Unclassified,SHIVAAGRO.BO,INR
SIDDHA,Siddha Ventures Ltd,Unclassified,SIDDHA.BO,INR
KIRANSY-B,Kiran Syntex Ltd,Unclassified,KIRANSY-B.BO,INR
SUMERUIND,Sumeru Industries Ltd,Unclassified,SUMERUIND.BO,INR
RUNGTAIR,Rungta Irrigation Ltd,Unclassified,RUNGTAIR.BO,INR
GTTDATA,GTT Data Solutions Ltd,Unclassified,GTTDATA.BO,INR
VALSONQ,Valson Industries Ltd,Unclassified,VALSONQ.BO,INR
SABOOSOD,Saboo Sodium Chloro Ltd,Unclassified,SABOOSOD.BO,INR
GSLSEC,GSL Securities Ltd,Unclassified,GSLSEC.BO,INR
TINNARUBR,Tinna Rubber and Infrastructure Ltd,Unclassified,TINNARUBR.BO,INR
VIKRAMTH,Vikram Thermo India Ltd,Unclassified,VIKRAMTH.BO,INR
STRATMONT,Stratmont Industries Ltd,Unclassified,STRATMONT.BO,INR
AKCAPIT,AK Capital Services Ltd,Unclassified,AKCAPIT.BO,INR
RELAXO,Relaxo Footwears Ltd,Unclassified,RELAXO.BO,INR
VIRAT,Virat Industries Ltd,Unclassified,VIRAT.BO,INR
RRETAIL,Rajnish Retail Ltd,Unclassified,RRETAIL.BO,INR
TERAI,Terai Tea Company Ltd,Unclassified,TERAI.BO,INR
MANRAJH,Manraj Housing Finance Ltd,Unclassified,MANRAJH.BO,INR
COSCO,Cosco India Ltd,Unclassified,COSCO.BO,INR
KENFIN,Ken Financial Services Ltd,Unclassified,KENFIN.BO,INR
SHILPAMED,Shilpa Medicare Ltd,Unclassified,SHILPAMED.BO,INR
PARACABLES,Paramount Communications Ltd,Unclassified,PARACABLES.BO,INR
NCLRESE,NCL Research & Financial Services Ltd,Unclassified,NCLRESE.BO,INR
EXPLICITFIN,Explicit Finance Ltd,Unclassified,EXPLICITFIN.BO,INR
LADDERUP,Ladderup Finance Ltd,Unclassified,LADDERUP.BO,INR
UYFINCORP,U. Y. Fincorp Ltd,Unclassified,UYFINCORP.BO,INR
EKAMLEA,Ekam Leasing & Finance Company Ltd,Unclassified,EKAMLEA.BO,INR
SWASTIKA,Swastika Investmart Ltd,Unclassified,SWASTIKA.BO,INR
PRIMAPLA,Prima Plastics Ltd,Unclassified,PRIMAPLA.BO,INR
TELECANOR,TeleCanor Global Ltd,Unclassified,TELECANOR.BO,INR
JAGSONSER,Jagsonpal Services Ltd,Unclassified,JAGSONSER.BO,INR
GARGFUR,Garg Furnace Ltd,Unclassified,GARGFUR.BO,INR
SAMPRE,Sampre Nutritions Ltd,Unclassified,SAMPRE.BO,INR
AAIL,Akar Auto Industries Ltd,Unclassified,AAIL.BO,INR
VIPULORG,Vipul Organics Ltd,Unclassified,VIPULORG.BO,INR
ECORECO,Eco Recycling Ltd,Unclassified,ECORECO.BO,INR
GOODLUCK,Goodluck India Ltd,Unclassified,GOODLUCK.BO,INR
GOYALASS,Goyal Associates Ltd,Unclassified,GOYALASS.BO,INR
ZENITHHE,Zenith Healthcare Ltd,Unclassified,ZENITHHE.BO,INR
YORKEXP,York Exports Ltd,Unclassified,YORKEXP.BO,INR
SUPREME,Supreme Holdings & Hospitality (India) Ltd,Unclassified,SUPREME.BO,INR
LYKISLTD,Lykis Ltd,Unclassified,LYKISLTD.BO,INR
PRIMEPRO,Prime Property Development Corporation Ltd,Unclassified,PRIMEPRO.BO,INR
ZENLABS,Zenlabs Ethica Ltd,Unclassified,ZENLABS.BO,INR
RAJRILTD,Raj Rayon Industries Ltd,Unclassified,RAJRILTD.BO,INR
ANIRIT,Anirit Ventures Ltd,Unclassified,ANIRIT.BO,INR
GOWRALE,Gowra Leasing & Finance Ltd,Unclassified,GOWRALE.BO,INR
JAGANLAM,Jagan Lamps Ltd,Unclassified,JAGANLAM.BO,INR
ASITCFIN,Asit C Mehta Financial Services Ltd,Unclassified,ASITCFIN.BO,INR
ENCODE,Encode Packaging India Ltd,Unclassified,ENCODE.BO,INR
SUPERBAK,Super Bakers India Ltd,Unclassified,SUPERBAK.BO,INR
OVOBELE,Ovobel Foods Ltd,Unclassified,OVOBELE.BO,INR
ACSTECH,ACS Technologies Ltd,Unclassified,ACSTECH.BO,INR
CHALLANI,Challani Capital Ltd,Unclassified,CHALLANI.BO,INR
CORNE,Coral Newsprints Ltd,Unclassified,CORNE.BO,INR
SHENTRA,Shentracon Chemicals Ltd,Unclassified,SHENTRA.BO,INR
STERTOOLS,Sterling Tools Ltd,Unclassified,STERTOOLS.BO,INR
AGARWAL,Agarwal Fortune India Ltd,Unclassified,AGARWAL.BO,INR
DYNAMICP,Dynamic Portfolio Management & Services Ltd,Unclassified,DYNAMICP.BO,INR
INLANPR,Inland Printers Ltd,Unclassified,INLANPR.BO,INR
CEEJAY,Ceejay Finance Ltd,Unclassified,CEEJAY.BO,INR
SUNCITYSY,Suncity Synthetics Ltd,Unclassified,SUNCITYSY.BO,INR
SHGANEL,Shree Ganesh Elastoplast Ltd,Unclassified,SHGANEL.BO,INR
ANNAINFRA,Anna Infrastructures Ltd,Unclassified,ANNAINFRA.BO,INR
BHAGERIA,Bhageria Industries Ltd,Unclassified,BHAGERIA.BO,INR
OIVL,Onesource Industries And Ventures Ltd,Unclassified,OIVL.BO,INR
BNRUDY,BNR Udyog Ltd,Unclassified,BNRUDY.BO,INR
KRBL,KRBL Ltd,Unclassified,KRBL.BO,INR
SSPDL,SSPDL Ltd,Unclassified,SSPDL.BO,INR
DAIKAFFI,Daikaffil Chemicals India Ltd,Unclassified,DAIKAFFI.BO,INR
CILSEC,Cil Securities Ltd,Unclassified,CILSEC.BO,INR
CLIOINFO,Clio Infotech Ltd,Unclassified,CLIOINFO.BO,INR
CUPID,Cupid Ltd,Unclassified,CUPID.BO,INR
SUNSHIEL,Sunshield Chemicals Ltd,Unclassified,SUNSHIEL.BO,INR
HIPOLIN,Hipolin Ltd,Unclassified,HIPOLIN.BO,INR
GDLLEAS,GDL Leasing & Finance Ltd,Unclassified,GDLLEAS.BO,INR
CHEMBOND,Chembond Material Technologies Ltd,Unclassified,CHEMBOND.BO,INR
CIFL,Capital India Finance Ltd,Unclassified,CIFL.BO,INR
ABVL,Arunjyoti Bio Ventures Ltd,Unclassified,ABVL.BO,INR
SUCROSA,Super Crop Safe Ltd,Unclassified,SUCROSA.BO,INR
NGIND,NG Industries Ltd,Unclassified,NGIND.BO,INR
ASIAPAK,Asia Pack Ltd,Unclassified,ASIAPAK.BO,INR
SICAPIT,SI Capital & Financial Services Ltd,Unclassified,SICAPIT.BO,INR
ERPSOFT,ERP Soft Systems Ltd,Unclassified,ERPSOFT.BO,INR
RRSECUR,RR Securities Ltd,Unclassified,RRSECUR.BO,INR
REMSONSIND,Remsons Industries Ltd,Unclassified,REMSONSIND.BO,INR
INTETHR,Integrated Thermoplastics Ltd,Unclassified,INTETHR.BO,INR
RAMSONS,Ramsons Projects Ltd,Unclassified,RAMSONS.BO,INR
HARAFIN,Haryana Financial Corporation Ltd,Unclassified,HARAFIN.BO,INR
STANPACK,Stanpacks India Ltd,Unclassified,STANPACK.BO,INR
AQYLON,Aqylon Nexus Ltd,Unclassified,AQYLON.BO,INR
RAMINFO,Raminfo Ltd,Unclassified,RAMINFO.BO,INR
SUNILAGR,Sunil Agro Foods Ltd,Unclassified,SUNILAGR.BO,INR
DIANATEA,Diana Tea Company Ltd,Unclassified,DIANATEA.BO,INR
VIKASECO,Vikas EcoTech Ltd,Unclassified,VIKASECO.BO,INR
IOC,Indian Oil Corporation Ltd,Unclassified,IOC.BO,INR
ALFAICA,Alfa Ica India Ltd,Unclassified,ALFAICA.BO,INR
SKCIL,Shri Keshav Cements And Infra Ltd,Unclassified,SKCIL.BO,INR
INDIAHOME,India Home Loan Ltd,Unclassified,INDIAHOME.BO,INR
ROOPAIND,Roopa Industries Ltd,Unclassified,ROOPAIND.BO,INR
SARTHAKGL,Sarthak Global Ltd,Unclassified,SARTHAKGL.BO,INR
UNIQUEO,Unique Organics Ltd,Unclassified,UNIQUEO.BO,INR
BALAMINES,Balaji Amines Ltd,Unclassified,BALAMINES.BO,INR
SWRNASE,Swarna Securities Ltd,Unclassified,SWRNASE.BO,INR
VENMAX,Venmax Drugs and Pharmaceuticals Ltd,Unclassified,VENMAX.BO,INR
ARISE,Arihants Securities Ltd,Unclassified,ARISE.BO,INR
VISAGAR,Visagar Financial Services Ltd,Unclassified,VISAGAR.BO,INR
LIBORD,Libord Securities Ltd,Unclassified,LIBORD.BO,INR
REGAL,Regal Entertainment & Consultants Ltd,Unclassified,REGAL.BO,INR
EBIX,Eraaya Lifespaces Ltd,Unclassified,EBIX.BO,INR
SWADHATURE,Swadha Nature Ltd,Unclassified,SWADHATURE.BO,INR
COMPEAU,Competent Automobiles Company Ltd,Unclassified,COMPEAU.BO,INR
ZDHJERK,Dhanvantri Jeevan Rekha Ltd,Unclassified,ZDHJERK.BO,INR
NEELKAN,Neelkanth Rockminerals Ltd,Unclassified,NEELKAN.BO,INR
VINTAGES,Vintage Securities Ltd,Unclassified,VINTAGES.BO,INR
CONTILI,Contil India Ltd,Unclassified,CONTILI.BO,INR
VIJSOLX,Vijay Solvex Ltd,Unclassified,VIJSOLX.BO,INR
SHRIKRISH,Shri Krishna Devcon Ltd,Unclassified,SHRIKRISH.BO,INR
ALANKIT,Alankit Ltd,Unclassified,ALANKIT.BO,INR
NIHARINF,Nihar Info Global Ltd,Unclassified,NIHARINF.BO,INR
UNITDCR,United Credit Ltd,Unclassified,UNITDCR.BO,INR
OMINFRAL,OM Infra Ltd,Unclassified,OMINFRAL.BO,INR
CHECKPOINT,Checkpoint Trends Ltd,Unclassified,CHECKPOINT.BO,INR
ISHANCH,Ishan Dyes and Chemicals Ltd,Unclassified,ISHANCH.BO,INR
GOTHIPL,Gothi Plascon India Ltd,Unclassified,GOTHIPL.BO,INR
BALUFORGE,Balu Forge Industries Ltd,Unclassified,BALUFORGE.BO,INR
CEENIK,Ceenik Exports India Ltd,Unclassified,CEENIK.BO,INR
PATELENG,Patel Engineering Ltd,Unclassified,PATELENG.BO,INR
KATIPATANG,Kati Patang Lifestyle Ltd,Unclassified,KATIPATANG.BO,INR
INANI,Inani Marbles & Industries Ltd,Unclassified,INANI.BO,INR
GEMSI,Gemstone Investments Ltd,Unclassified,GEMSI.BO,INR
ELFORGE,El Forge Ltd,Unclassified,ELFORGE.BO,INR
MEDICAMEQ,Medicamen Biotech Ltd,Unclassified,MEDICAMEQ.BO,INR
ALICON,Alicon Castalloy Ltd,Unclassified,ALICON.BO,INR
DILIGENT,Diligent Industries Ltd,Unclassified,DILIGENT.BO,INR
EPSOMPRO,Epsom Properties Ltd,Unclassified,EPSOMPRO.BO,INR
ALFAVIO,Alfavision Overseas India Ltd,Unclassified,ALFAVIO.BO,INR
ORGCOAT,Organic Coatings Ltd,Unclassified,ORGCOAT.BO,INR
CATVISION,Catvision Ltd,Unclassified,CATVISION.BO,INR
ABMKNO,ABM Knowledgeware Ltd,Unclassified,ABMKNO.BO,INR
EMAMILTD,Emami Ltd,Unclassified,EMAMILTD.BO,INR
KEMISTAR,Kemistar Corporation Ltd,Unclassified,KEMISTAR.BO,INR
ASSOCER,Associated Ceramics Ltd,Unclassified,ASSOCER.BO,INR
SKPSEC,SKP Securities Ltd,Unclassified,SKPSEC.BO,INR
SYSCHEM,Syschem India Ltd,Unclassified,SYSCHEM.BO,INR
MEFCOMCAP,Mefcom Capital Markets Ltd,Unclassified,MEFCOMCAP.BO,INR
HEMANG,Hemang Resources Ltd,Unclassified,HEMANG.BO,INR
ARMANFIN,Arman Financial Services Ltd,Unclassified,ARMANFIN.BO,INR
EFORU,Eforu Entertainment Ltd,Unclassified,EFORU.BO,INR
GLANCE,Glance Finance Ltd,Unclassified,GLANCE.BO,INR
SHILCTECH,Shilchar Technologies Ltd,Unclassified,SHILCTECH.BO,INR
TRADEWELL,Tradewell Holdings Ltd,Unclassified,TRADEWELL.BO,INR
SPRIGHT,Spright Agro Ltd,Unclassified,SPRIGHT.BO,INR
NUCLEUS,Nucleus Software Exports Ltd,Unclassified,NUCLEUS.BO,INR
COLINZ,Colinz Laboratories Ltd,Unclassified,COLINZ.BO,INR
NLFL,Nalin Lease Finance Ltd,Unclassified,NLFL.BO,INR
MANAPPURAM,Manappuram Finance Ltd,Unclassified,MANAPPURAM.BO,INR
RTSPOWR,RTS Power Corporation Ltd,Unclassified,RTSPOWR.BO,INR
COMFINTE,Comfort Intech Ltd,Unclassified,COMFINTE.BO,INR
